,combine_num,c_cluster,score,time
0,2.0,2.0,0.851460747304,0.0789298534393
1,2.0,3.0,0.951269231629,0.0817322731018
2,2.0,4.0,0.805824747107,0.0844074487686
3,2.0,5.0,0.849964033498,0.0889549732208
