,combine_num,c_cluster,score,time
0,2.0,2.0,0.963478670818,0.0533850193024
1,2.0,3.0,0.971310344452,0.0919511318207
2,2.0,4.0,0.957040422358,0.0630669593811
3,2.0,5.0,0.939485297678,0.115607380867
